Frequency,Nominal,Min,Max
150,-5.047225290860213,-5.245559860350003,-4.857132935734564
155,-5.096824247566199,-5.307118957020318,-4.894377494996926
160,-5.148180496305953,-5.369864459061876,-4.932858502556093
165,-5.201190474367807,-5.433370889268444,-4.972644451891306
170,-5.255699645107713,-5.497174367015628,-5.013784370725304
175,-5.311503293559979,-5.560794803195612,-5.056305693499898
180,-5.36835010618067,-5.6237594848053964,-5.100211987800015
185,-5.425948782746468,-5.685625425143478,-5.145480734783552
190,-5.483977554291909,-5.745998093735004,-5.19206140242346
195,-5.5420960625359115,-5.804544848658843,-5.239874079061357
200,-5.599958679098878,-5.861002353808191,-5.288808943267906
205,-5.657228095851196,-5.915178209069733,-5.338726824355353
210,-5.713587963739264,-5.966947740067692,-5.389461048893683
215,-5.768753510227522,-6.016247284803037,-5.440820670753784
220,-5.822479384705979,-6.063065388088471,-5.492595052185858
225,-5.87456438724567,-6.107433155050117,-5.544559616765781
230,-5.924853137894771,-6.149414729753515,-5.596482454257427
235,-5.973235066626738,-6.189098548212706,-5.648131347567835
240,-6.019641306860189,-6.22658972956428,-5.699280734297087
245,-6.0640401528812555,-6.262003745835305,-5.749718121562623
250,-6.106431715229022,-6.295461356022319,-5.799249541433997
255,-6.146842313163948,-6.327084696324621,-5.847703751442166
260,-6.185319015593831,-6.356994371515409,-5.894935027637494
270,-6.256733162508303,-6.412135696146866,-5.985280435345404
275,-6.289826236816477,-6.437585402525635,-6.028236799043011
280,-6.321289776954209,-6.461756181871227,-6.0696518010225535
285,-6.351211609393695,-6.484741131137585,-6.109505237693759
290,-6.379679499777006,-6.506626776280816,-6.1477957498368045
295,-6.4067796865045175,-6.527493236555776,-6.184537918442152
300,-6.432595812851475,-6.5474144872743745,-6.219759407650817
